t_seconds,fr_elbow_tau,fl_elbow_tau,br_elbow_tau,bl_elbow_tau,fr_bottom_tau,fl_bottom_tau,br_bottom_tau,bl_bottom_tau
0.023009300231933594,1.5742232504026444e-05,4.190040401198367e-06,9.15388400095853e-07,7.310348417124177e-06,0.0014311820018094517,0.001408982077658495,0.0014364210389133253,0.0014254971675948227
0.045264482498168945,2.2731000644176654e-05,1.3570716797925413e-05,1.0454772788716784e-05,1.2441003589517069e-05,0.0009144902278553774,0.0009013102417094975,0.0009196749018742579,0.0009130246045884945
0.0673227310180664,1.9665870868745324e-05,1.563417022846069e-05,1.117447719604252e-05,1.1061669939712944e-05,0.000587128384606877,0.0005793025227331496,0.0005912835508897672,0.0005872217553213994
0.08943676948547363,1.4741727256161329e-05,1.3027485639535263e-05,9.052684589989592e-06,8.386214272185192e-06,0.0003790281793413114,0.00037430020146066075,0.0003820641189314887,0.0003795530763739421
0.11286330223083496,0.001102679893253949,0.07457546399163872,0.11140802646286095,0.017687967915320978,0.17,0.17,0.17,0.17
0.13673877716064453,0.004864005054875581,0.017645592234174577,0.012669966215760093,0.04176416554262292,0.17,0.12414903805732773,0.0966870004810544,0.13220322304267024
0.16086602210998535,0.03913231813759011,0.007626241134748779,0.027080923362596643,0.04406626115244567,0.14046414685458833,0.09914167035764254,0.07028096563177144,0.11383054414722776
0.1851634979248047,0.021888547362397794,0.006022474770755379,0.01500915977699613,0.02473031945627157,0.14629574721002575,0.07543461434033923,0.06732498516903508,0.12209934242735701
0.20940446853637695,0.016844847089463755,0.02114795496030508,0.0035343186784020835,0.028589865194533475,0.1357335529392394,0.08105285018390708,0.06821968333198374,0.12063676099889312
0.2341165542602539,0.005248941939982602,0.02666220921065454,0.003780509548184275,0.008435992393907746,0.11170494376983482,0.08067379318705366,0.09830032284069093,0.1132371616072853
0.25925374031066895,0.0011483645925661732,0.03354780984675096,0.013941553711491252,0.004693111444627919,0.10011560589864565,0.08078648268157046,0.08973355053663121,0.10091824772627249
0.2837867736816406,0.0027763037659913853,0.04043921881035714,0.022846711430501796,0.007865360398451095,0.09886067268101617,0.08137054440608404,0.08178693628063292,0.09405351437025766
0.3081178665161133,0.027266162354796102,0.054134342047823567,0.05935558906110989,0.010553345621614647,0.13202554887234066,0.08179679642435515,0.07370097947143066,0.09422611001618594
0.3326084613800049,0.024476932752420896,0.06475815961275486,0.0690789696145245,0.006295203494552226,0.12328666039807304,0.08548097993725544,0.07337279071660008,0.08252555169812371
0.3578779697418213,0.021682919108591138,0.06658675894985454,0.0737309962158679,0.008479544231394779,0.1159543966891932,0.08877864492757946,0.07713509299986633,0.08426740981045733
0.38380932807922363,0.003610615664683962,0.06081084758374921,0.045217912744521985,0.0037096891439711874,0.0805257565429739,0.09174814136405042,0.08377319206041328,0.0810868462466179
0.409268856048584,0.019517957764311793,0.06680727359815172,0.07150047964516101,0.0031747797109650745,0.1101089693381488,0.09618342231752247,0.0822585543731043,0.08475518288904145
0.43456268310546875,0.004464887644412782,0.062334177073749455,0.055467965125241395,0.007017783871633162,0.06321200143899909,0.07551193108983206,0.07481864102078448,0.08398465163400799
0.46010875701904297,0.018915170249150258,0.0725250835931013,0.07499081739094758,0.008169662161371842,0.10101049333356364,0.07716109259608764,0.07074965684205714,0.08491252803555452
0.4858360290527344,0.016944870821639008,0.08410641772290689,0.09649521121804791,0.015663583123189707,0.09629435077109522,0.08057778461438832,0.06155926172939234,0.07857312721251053
0.5118966102600098,0.018236186463521903,0.09783128729009839,0.10479566727520633,0.01606275017567612,0.09578455116273962,0.08178526692023325,0.05494896645753526,0.07079327805268777
0.5371413230895996,0.022820948934778332,0.09696867653422521,0.09950514172573373,0.036197758907788716,0.09144403544569722,0.0788827904103494,0.05452004657670009,0.055509137624759106
0.5630013942718506,0.006030895335315423,0.10380738011779243,0.09936775345813216,0.03864229287359575,0.07330456487654455,0.08211091009303614,0.047980541263941016,0.05194991772049972
0.5884265899658203,0.011733570514182418,0.10835536353891327,0.1039010901699959,0.04671679809118641,0.0772684640802249,0.08439649201342476,0.04190290269611064,0.04874779875705587
0.6142096519470215,0.018168918304016585,0.11151755708283027,0.10347024809281466,0.05256376307349674,0.08053689756794666,0.08530459387512047,0.03796267537671616,0.0475060659855665
0.6400587558746338,0.0216176434988903,0.11081125751430955,0.09972951146538939,0.05753851633141829,0.08545879966618307,0.08503638304796583,0.03609852252194171,0.04736787435685363
0.6658806800842285,0.021684302203824942,0.11419550733416468,0.10123386237374098,0.04689774552553264,0.08643096488163621,0.08623939373205941,0.035126750847482846,0.05215872859566145
0.6918435096740723,0.017110444074600578,0.1221748252794273,0.10095184516636553,0.03891431996756034,0.08051063033822103,0.0913644279028081,0.04882506677252985,0.048114023058654455
